gene_id	Donor	ptype
EMOJOO_315665	DonA	ABAB
EMOJOO_316290	DonA	ABAB
EMOJOO_316315	DonA	ABAB
EMOJOO_316335	DonA	ABAB
EMOJOO_316340	DonA	ABAB
EMOJOO_316345	DonA	ABAB
EMOJOO_316375	DonA	ABAB
EMOJOO_316385	DonA	ABAB
EMOJOO_316400	DonA	ABAB
EMOJOO_316405	DonA	ABAB
EMOJOO_316425	DonA	ABAB
EMOJOO_316435	DonA	ABAB
EMOJOO_316440	DonA	ABAB
EMOJOO_318660	DonA	ABAB
EMOJOO_319500	DonA	ABAB
EMOJOO_324925	DonA	ABAB
EMOJOO_331335	DonA	ABAB
EMOJOO_331340	DonA	ABAB
EMOJOO_331345	DonA	ABAB
EMOJOO_331360	DonA	ABAB
EMOJOO_331365	DonA	ABAB
EMOJOO_331375	DonA	ABAB
EMOJOO_331380	DonA	ABAB
EMOJOO_331390	DonA	ABAB
EMOJOO_331395	DonA	ABAB
EMOJOO_331405	DonA	ABAB
EMOJOO_331415	DonA	ABAB
EMOJOO_331420	DonA	ABAB
EMOJOO_331430	DonA	ABAB
EMOJOO_331445	DonA	ABAB
EMOJOO_331455	DonA	ABAB
EMOJOO_331460	DonA	ABAB
EMOJOO_331465	DonA	ABAB
EMOJOO_331485	DonA	ABAB
EMOJOO_331495	DonA	ABAB
EMOJOO_331500	DonA	ABAB
EMOJOO_331510	DonA	ABAB
EMOJOO_331525	DonA	ABAB
EMOJOO_331530	DonA	ABAB
EMOJOO_331540	DonA	ABAB
EMOJOO_331545	DonA	ABAB
EMOJOO_332390	DonA	ABAB
EMOJOO_332400	DonA	ABAB
EMOJOO_332415	DonA	ABAB
EMOJOO_332435	DonA	ABAB
EMOJOO_332470	DonA	ABAB
EMOJOO_332475	DonA	ABAB
EMOJOO_332500	DonA	ABAB
EMOJOO_332505	DonA	ABAB
EMOJOO_332565	DonA	ABAB
EMOJOO_332580	DonA	ABAB
EMOJOO_332585	DonA	ABAB
EMOJOO_332590	DonA	ABAB
EMOJOO_332600	DonA	ABAB
EMOJOO_332605	DonA	ABAB
EMOJOO_332955	DonA	ABAB
EMOJOO_335005	DonA	ABAB
EMOJOO_33950	DonA	ABAB
EMOJOO_340120	DonA	BA-ABAB
EMOJOO_340155	DonA	ABAB
EMOJOO_34100	DonA	ABAB
EMOJOO_341240	DonA	ABAB
EMOJOO_34255	DonA	BA-ABAB
EMOJOO_342760	DonA	BA-ABAB
EMOJOO_34285	DonA	ABAB
EMOJOO_343120	DonA	ABAB
EMOJOO_354860	DonA	ABAB
EMOJOO_354985	DonA	ABAB
EMOJOO_355015	DonA	BA-ABAB
EMOJOO_358915	DonA	BA-ABAB
EMOJOO_362360	DonA	BA-ABAB
EMOJOO_362535	DonA	BA-ABAB
EMOJOO_364705	DonA	BA-ABAB
EMOJOO_364710	DonA	BA-ABAB
EMOJOO_364740	DonA	ABAB
EMOJOO_364835	DonA	ABAB
EMOJOO_365220	DonA	ABAB
EMOJOO_36750	DonA	ABAB
EMOJOO_36775	DonA	ABAB
EMOJOO_368230	DonA	ABAB
EMOJOO_36885	DonA	ABAB
EMOJOO_37050	DonA	ABAB
EMOJOO_37080	DonA	ABAB
EMOJOO_372825	DonA	ABAB
EMOJOO_37395	DonA	ABAB
EMOJOO_380375	DonA	BA-ABAB
EMOJOO_381310	DonA	ABAB
EMOJOO_38160	DonA	ABAB
EMOJOO_383410	DonA	BA-ABAB
EMOJOO_384020	DonA	ABAB
EMOJOO_384075	DonA	ABAB
EMOJOO_384080	DonA	ABAB
EMOJOO_384130	DonA	ABAB
EMOJOO_384135	DonA	ABAB
EMOJOO_384140	DonA	ABAB
EMOJOO_385275	DonA	ABAB
EMOJOO_385340	DonA	ABAB
EMOJOO_385360	DonA	ABAB
EMOJOO_385370	DonA	ABAB
EMOJOO_385375	DonA	ABAB
EMOJOO_385380	DonA	ABAB
EMOJOO_385395	DonA	ABAB
EMOJOO_385430	DonA	ABAB
EMOJOO_387715	DonA	BA-ABAB
EMOJOO_387765	DonA	ABAB
EMOJOO_387835	DonA	ABAB
EMOJOO_388300	DonA	ABAB
EMOJOO_388310	DonA	ABAB
EMOJOO_388335	DonA	ABAB
EMOJOO_388340	DonA	ABAB
EMOJOO_388365	DonA	ABAB
EMOJOO_388370	DonA	ABAB
EMOJOO_388385	DonA	ABAB
EMOJOO_388395	DonA	ABAB
EMOJOO_388400	DonA	ABAB
EMOJOO_388405	DonA	ABAB
EMOJOO_388420	DonA	ABAB
EMOJOO_388430	DonA	ABAB
EMOJOO_388435	DonA	ABAB
EMOJOO_388445	DonA	ABAB
EMOJOO_388460	DonA	ABAB
EMOJOO_388470	DonA	ABAB
EMOJOO_388475	DonA	ABAB
EMOJOO_388480	DonA	ABAB
EMOJOO_38950	DonA	ABAB
EMOJOO_38965	DonA	ABAB
EMOJOO_38980	DonA	ABAB
EMOJOO_39025	DonA	ABAB
EMOJOO_39055	DonA	ABAB
EMOJOO_39140	DonA	ABAB
EMOJOO_39160	DonA	ABAB
EMOJOO_39175	DonA	ABAB
EMOJOO_39180	DonA	ABAB
EMOJOO_39195	DonA	ABAB
EMOJOO_39200	DonA	ABAB
EMOJOO_39220	DonA	ABAB
EMOJOO_39255	DonA	ABAB
EMOJOO_39305	DonA	ABAB
EMOJOO_39325	DonA	ABAB
EMOJOO_39335	DonA	ABAB
EMOJOO_39340	DonA	ABAB
EMOJOO_39355	DonA	ABAB
EMOJOO_39365	DonA	ABAB
EMOJOO_39385	DonA	ABAB
EMOJOO_39395	DonA	ABAB
EMOJOO_39410	DonA	ABAB
EMOJOO_39420	DonA	ABAB
EMOJOO_39425	DonA	ABAB
EMOJOO_39475	DonA	ABAB
EMOJOO_39540	DonA	ABAB
EMOJOO_39545	DonA	ABAB
EMOJOO_39560	DonA	ABAB
EMOJOO_39565	DonA	ABAB
EMOJOO_39570	DonA	ABAB
EMOJOO_39575	DonA	ABAB
EMOJOO_39590	DonA	ABAB
EMOJOO_39595	DonA	ABAB
EMOJOO_39605	DonA	ABAB
EMOJOO_39615	DonA	ABAB
EMOJOO_39670	DonA	ABAB
EMOJOO_39685	DonA	ABAB
EMOJOO_402780	DonA	ABAB
EMOJOO_402835	DonA	ABAB
EMOJOO_402895	DonA	ABAB
EMOJOO_405900	DonA	ABAB
EMOJOO_407640	DonA	ABAB
EMOJOO_407645	DonA	ABAB
EMOJOO_407655	DonA	ABAB
EMOJOO_407660	DonA	ABAB
EMOJOO_407665	DonA	ABAB
EMOJOO_407670	DonA	ABAB
EMOJOO_407675	DonA	ABAB
EMOJOO_407680	DonA	ABAB
EMOJOO_407690	DonA	ABAB
EMOJOO_407695	DonA	ABAB
EMOJOO_407715	DonA	ABAB
EMOJOO_407780	DonA	ABAB
EMOJOO_407785	DonA	ABAB
EMOJOO_40780	DonA	ABAB
EMOJOO_407960	DonA	ABAB
EMOJOO_40880	DonA	ABAB
EMOJOO_40970	DonA	BA-ABAB
EMOJOO_412850	DonA	ABAB
EMOJOO_414900	DonA	BA-ABAB
EMOJOO_415010	DonA	BA-ABAB
EMOJOO_415150	DonA	BA-ABAB
EMOJOO_416590	DonA	BA-ABAB
EMOJOO_417045	DonA	ABAB
EMOJOO_417095	DonA	ABAB
EMOJOO_417100	DonA	ABAB
EMOJOO_417110	DonA	ABAB
EMOJOO_417115	DonA	ABAB
EMOJOO_417120	DonA	ABAB
EMOJOO_417125	DonA	ABAB
EMOJOO_417135	DonA	ABAB
EMOJOO_417190	DonA	ABAB
EMOJOO_417195	DonA	ABAB
EMOJOO_417215	DonA	ABAB
EMOJOO_418675	DonA	ABAB
EMOJOO_419400	DonA	BA-ABAB
EMOJOO_424065	DonA	ABAB
EMOJOO_424110	DonA	ABAB
EMOJOO_424880	DonA	ABAB
EMOJOO_427740	DonA	ABAB
EMOJOO_428375	DonA	BA-ABAB
EMOJOO_428890	DonA	ABAB
EMOJOO_429355	DonA	ABAB
EMOJOO_429360	DonA	ABAB
EMOJOO_429370	DonA	ABAB
EMOJOO_429375	DonA	ABAB
EMOJOO_429380	DonA	ABAB
EMOJOO_429440	DonA	ABAB
EMOJOO_429455	DonA	ABAB
EMOJOO_438215	DonA	ABAB
EMOJOO_438245	DonA	ABAB
EMOJOO_438265	DonA	ABAB
EMOJOO_44245	DonA	ABAB
EMOJOO_44265	DonA	ABAB
EMOJOO_44270	DonA	ABAB
EMOJOO_44275	DonA	ABAB
EMOJOO_44300	DonA	ABAB
EMOJOO_44320	DonA	ABAB
EMOJOO_44330	DonA	ABAB
EMOJOO_44340	DonA	ABAB
EMOJOO_44345	DonA	ABAB
EMOJOO_44365	DonA	ABAB
EMOJOO_44370	DonA	ABAB
EMOJOO_44465	DonA	ABAB
EMOJOO_44470	DonA	ABAB
EMOJOO_44475	DonA	ABAB
EMOJOO_44530	DonA	ABAB
EMOJOO_44540	DonA	ABAB
EMOJOO_44555	DonA	ABAB
EMOJOO_44560	DonA	ABAB
EMOJOO_44580	DonA	ABAB
EMOJOO_44585	DonA	ABAB
EMOJOO_44610	DonA	ABAB
EMOJOO_44615	DonA	ABAB
EMOJOO_44635	DonA	ABAB
EMOJOO_44670	DonA	ABAB
EMOJOO_446805	DonA	ABAB
EMOJOO_446810	DonA	ABAB
EMOJOO_446830	DonA	ABAB
EMOJOO_446835	DonA	ABAB
EMOJOO_446840	DonA	ABAB
EMOJOO_446855	DonA	ABAB
EMOJOO_446870	DonA	ABAB
EMOJOO_446880	DonA	ABAB
EMOJOO_446885	DonA	ABAB
EMOJOO_446900	DonA	ABAB
EMOJOO_446905	DonA	ABAB
EMOJOO_446915	DonA	ABAB
EMOJOO_446925	DonA	ABAB
EMOJOO_446930	DonA	ABAB
EMOJOO_446945	DonA	ABAB
EMOJOO_446950	DonA	ABAB
EMOJOO_446965	DonA	ABAB
EMOJOO_44705	DonA	ABAB
EMOJOO_44715	DonA	ABAB
EMOJOO_44725	DonA	ABAB
EMOJOO_44730	DonA	ABAB
EMOJOO_44735	DonA	ABAB
EMOJOO_44750	DonA	ABAB
EMOJOO_44780	DonA	ABAB
EMOJOO_44795	DonA	ABAB
EMOJOO_44805	DonA	ABAB
EMOJOO_44815	DonA	ABAB
EMOJOO_44830	DonA	ABAB
EMOJOO_44850	DonA	ABAB
EMOJOO_44870	DonA	ABAB
EMOJOO_448710	DonA	ABAB
EMOJOO_44875	DonA	ABAB
EMOJOO_44885	DonA	ABAB
EMOJOO_44890	DonA	ABAB
EMOJOO_44905	DonA	ABAB
EMOJOO_44910	DonA	ABAB
EMOJOO_44915	DonA	ABAB
EMOJOO_44925	DonA	ABAB
EMOJOO_44940	DonA	ABAB
EMOJOO_451525	DonA	ABAB
EMOJOO_451530	DonA	ABAB
EMOJOO_452895	DonA	ABAB
EMOJOO_456455	DonA	ABAB
EMOJOO_456900	DonA	BA-ABAB
EMOJOO_456915	DonA	ABAB
EMOJOO_45755	DonA	ABAB
EMOJOO_45835	DonA	ABAB
EMOJOO_459815	DonA	ABAB
EMOJOO_459895	DonA	ABAB
EMOJOO_459905	DonA	BA-ABAB
EMOJOO_460305	DonA	ABAB
EMOJOO_460490	DonA	ABAB
EMOJOO_463260	DonA	ABAB
EMOJOO_463280	DonA	ABAB
EMOJOO_463295	DonA	ABAB
EMOJOO_463305	DonA	ABAB
EMOJOO_463320	DonA	ABAB
EMOJOO_463325	DonA	ABAB
EMOJOO_463330	DonA	ABAB
EMOJOO_463335	DonA	ABAB
EMOJOO_463345	DonA	ABAB
EMOJOO_468780	DonA	BA-ABAB
EMOJOO_474690	DonA	ABAB
EMOJOO_475980	DonA	ABAB
EMOJOO_475985	DonA	ABAB
EMOJOO_475995	DonA	ABAB
EMOJOO_476015	DonA	ABAB
EMOJOO_476695	DonA	ABAB
EMOJOO_47980	DonA	ABAB
EMOJOO_48030	DonA	ABAB
EMOJOO_48050	DonA	ABAB
EMOJOO_48065	DonA	ABAB
EMOJOO_48100	DonA	BA-ABAB
EMOJOO_48190	DonA	ABAB
EMOJOO_48260	DonA	ABAB
EMOJOO_48380	DonA	ABAB
EMOJOO_48385	DonA	ABAB
EMOJOO_484225	DonA	ABAB
EMOJOO_48480	DonA	ABAB
EMOJOO_487135	DonA	ABAB
EMOJOO_487140	DonA	ABAB
EMOJOO_487165	DonA	ABAB
EMOJOO_487205	DonA	ABAB
EMOJOO_487210	DonA	ABAB
EMOJOO_492760	DonA	ABAB
EMOJOO_492765	DonA	ABAB
EMOJOO_492795	DonA	ABAB
EMOJOO_492800	DonA	ABAB
EMOJOO_492805	DonA	ABAB
EMOJOO_492810	DonA	ABAB
EMOJOO_492820	DonA	ABAB
EMOJOO_492845	DonA	ABAB
EMOJOO_492850	DonA	ABAB
EMOJOO_492860	DonA	ABAB
EMOJOO_495710	DonA	ABAB
EMOJOO_495715	DonA	ABAB
EMOJOO_495725	DonA	ABAB
EMOJOO_495740	DonA	ABAB
EMOJOO_495750	DonA	ABAB
EMOJOO_495760	DonA	ABAB
EMOJOO_495765	DonA	ABAB
EMOJOO_495790	DonA	ABAB
EMOJOO_495805	DonA	ABAB
EMOJOO_495810	DonA	ABAB
EMOJOO_495815	DonA	ABAB
EMOJOO_495820	DonA	ABAB
EMOJOO_495830	DonA	ABAB
EMOJOO_495835	DonA	ABAB
EMOJOO_495850	DonA	ABAB
EMOJOO_495855	DonA	ABAB
EMOJOO_495870	DonA	ABAB
EMOJOO_495875	DonA	ABAB
EMOJOO_495880	DonA	ABAB
EMOJOO_495905	DonA	ABAB
EMOJOO_499745	DonA	ABAB
EMOJOO_499750	DonA	ABAB
EMOJOO_499805	DonA	ABAB
EMOJOO_499810	DonA	ABAB
EMOJOO_500520	DonA	BA-ABAB
EMOJOO_50305	DonA	ABAB
EMOJOO_503875	DonA	ABAB
EMOJOO_508385	DonA	ABAB
EMOJOO_508395	DonA	ABAB
EMOJOO_508400	DonA	ABAB
EMOJOO_508405	DonA	ABAB
EMOJOO_508425	DonA	ABAB
EMOJOO_510530	DonA	ABAB
EMOJOO_510845	DonA	ABAB
EMOJOO_512860	DonA	ABAB
EMOJOO_512870	DonA	ABAB
EMOJOO_512875	DonA	ABAB
EMOJOO_512880	DonA	ABAB
EMOJOO_512910	DonA	ABAB
EMOJOO_512915	DonA	ABAB
EMOJOO_517980	DonA	ABAB
EMOJOO_518350	DonA	ABAB
EMOJOO_519205	DonA	ABAB
EMOJOO_519235	DonA	ABAB
EMOJOO_519255	DonA	ABAB
EMOJOO_519270	DonA	ABAB
EMOJOO_519285	DonA	ABAB
EMOJOO_520110	DonA	ABAB
EMOJOO_522445	DonA	ABAB
EMOJOO_522465	DonA	ABAB
EMOJOO_522490	DonA	ABAB
EMOJOO_522515	DonA	ABAB
EMOJOO_522520	DonA	ABAB
EMOJOO_522530	DonA	ABAB
EMOJOO_522540	DonA	ABAB
EMOJOO_52815	DonA	ABAB
EMOJOO_52855	DonA	ABAB
EMOJOO_529740	DonA	ABAB
EMOJOO_529860	DonA	ABAB
EMOJOO_529870	DonA	ABAB
EMOJOO_529880	DonA	ABAB
EMOJOO_53185	DonA	ABAB
EMOJOO_532615	DonA	ABAB
EMOJOO_532620	DonA	ABAB
EMOJOO_532625	DonA	ABAB
EMOJOO_532630	DonA	ABAB
EMOJOO_532675	DonA	ABAB
EMOJOO_532680	DonA	ABAB
EMOJOO_532685	DonA	ABAB
EMOJOO_532705	DonA	ABAB
EMOJOO_532735	DonA	ABAB
EMOJOO_53340	DonA	ABAB
EMOJOO_538180	DonA	ABAB
EMOJOO_538185	DonA	ABAB
EMOJOO_538205	DonA	ABAB
EMOJOO_538210	DonA	ABAB
EMOJOO_538245	DonA	ABAB
EMOJOO_541525	DonA	ABAB
EMOJOO_541565	DonA	ABAB
EMOJOO_541865	DonA	ABAB
EMOJOO_541875	DonA	ABAB
EMOJOO_541915	DonA	ABAB
EMOJOO_541925	DonA	ABAB
EMOJOO_541930	DonA	ABAB
EMOJOO_542120	DonA	ABAB
EMOJOO_551945	DonA	ABAB
EMOJOO_553350	DonA	BA-ABAB
EMOJOO_553355	DonA	BA-ABAB
EMOJOO_56165	DonA	ABAB
EMOJOO_56205	DonA	ABAB
EMOJOO_56385	DonA	ABAB
EMOJOO_56570	DonA	ABAB
EMOJOO_56745	DonA	ABAB
EMOJOO_56750	DonA	ABAB
EMOJOO_567520	DonA	ABAB
EMOJOO_567540	DonA	ABAB
EMOJOO_567545	DonA	ABAB
EMOJOO_567640	DonA	ABAB
EMOJOO_571745	DonA	ABAB
EMOJOO_578720	DonA	ABAB
EMOJOO_582325	DonA	ABAB
EMOJOO_582330	DonA	ABAB
EMOJOO_584380	DonA	ABAB
EMOJOO_584385	DonA	ABAB
EMOJOO_584410	DonA	ABAB
EMOJOO_584420	DonA	ABAB
EMOJOO_584435	DonA	ABAB
EMOJOO_584440	DonA	ABAB
EMOJOO_584450	DonA	ABAB
EMOJOO_584565	DonA	BA-ABAB
EMOJOO_584630	DonA	ABAB
EMOJOO_58795	DonA	ABAB
EMOJOO_58805	DonA	ABAB
EMOJOO_58825	DonA	ABAB
EMOJOO_58830	DonA	ABAB
EMOJOO_58845	DonA	ABAB
EMOJOO_58850	DonA	ABAB
EMOJOO_58855	DonA	ABAB
EMOJOO_58865	DonA	ABAB
EMOJOO_58875	DonA	ABAB
EMOJOO_58890	DonA	ABAB
EMOJOO_58895	DonA	ABAB
EMOJOO_58900	DonA	ABAB
EMOJOO_58905	DonA	ABAB
EMOJOO_58915	DonA	ABAB
EMOJOO_58945	DonA	ABAB
EMOJOO_58950	DonA	ABAB
EMOJOO_58965	DonA	ABAB
EMOJOO_58970	DonA	ABAB
EMOJOO_58975	DonA	ABAB
EMOJOO_58980	DonA	ABAB
EMOJOO_58990	DonA	ABAB
EMOJOO_59015	DonA	ABAB
EMOJOO_59035	DonA	ABAB
EMOJOO_59050	DonA	ABAB
EMOJOO_59080	DonA	ABAB
EMOJOO_59095	DonA	ABAB
EMOJOO_59105	DonA	ABAB
EMOJOO_59120	DonA	ABAB
EMOJOO_59140	DonA	ABAB
EMOJOO_59150	DonA	ABAB
EMOJOO_59155	DonA	ABAB
EMOJOO_59180	DonA	ABAB
EMOJOO_59210	DonA	ABAB
EMOJOO_59230	DonA	ABAB
EMOJOO_59260	DonA	ABAB
EMOJOO_59275	DonA	ABAB
EMOJOO_59305	DonA	ABAB
EMOJOO_59315	DonA	ABAB
EMOJOO_59340	DonA	ABAB
EMOJOO_59355	DonA	ABAB
EMOJOO_59360	DonA	ABAB
EMOJOO_59365	DonA	ABAB
EMOJOO_59370	DonA	ABAB
EMOJOO_59375	DonA	ABAB
EMOJOO_59380	DonA	ABAB
EMOJOO_59395	DonA	ABAB
EMOJOO_594035	DonA	ABAB
EMOJOO_594090	DonA	ABAB
EMOJOO_596180	DonA	ABAB
EMOJOO_596915	DonA	BA-ABAB
EMOJOO_600555	DonA	ABAB
EMOJOO_609590	DonA	ABAB
EMOJOO_609605	DonA	ABAB
EMOJOO_609610	DonA	ABAB
EMOJOO_609620	DonA	ABAB
EMOJOO_609625	DonA	ABAB
EMOJOO_61080	DonA	ABAB
EMOJOO_61090	DonA	ABAB
EMOJOO_615970	DonA	BA-ABAB
EMOJOO_615980	DonA	BA-ABAB
EMOJOO_618425	DonA	ABAB
EMOJOO_61985	DonA	ABAB
EMOJOO_61990	DonA	ABAB
EMOJOO_61995	DonA	ABAB
EMOJOO_62010	DonA	ABAB
EMOJOO_62015	DonA	ABAB
EMOJOO_62020	DonA	ABAB
EMOJOO_62035	DonA	ABAB
EMOJOO_62055	DonA	ABAB
EMOJOO_62065	DonA	ABAB
EMOJOO_62080	DonA	ABAB
EMOJOO_62090	DonA	ABAB
EMOJOO_62095	DonA	ABAB
EMOJOO_62100	DonA	ABAB
EMOJOO_62105	DonA	ABAB
EMOJOO_62140	DonA	ABAB
EMOJOO_62160	DonA	ABAB
EMOJOO_62170	DonA	ABAB
EMOJOO_62180	DonA	ABAB
EMOJOO_62190	DonA	ABAB
EMOJOO_62195	DonA	ABAB
EMOJOO_62200	DonA	ABAB
EMOJOO_62205	DonA	ABAB
EMOJOO_62240	DonA	ABAB
EMOJOO_62250	DonA	ABAB
EMOJOO_62260	DonA	ABAB
EMOJOO_62270	DonA	ABAB
EMOJOO_62275	DonA	ABAB
EMOJOO_62290	DonA	ABAB
EMOJOO_62295	DonA	ABAB
EMOJOO_62305	DonA	ABAB
EMOJOO_62310	DonA	ABAB
EMOJOO_62320	DonA	ABAB
EMOJOO_62335	DonA	ABAB
EMOJOO_62340	DonA	ABAB
EMOJOO_62345	DonA	ABAB
EMOJOO_62370	DonA	ABAB
EMOJOO_62385	DonA	ABAB
EMOJOO_62445	DonA	ABAB
EMOJOO_62450	DonA	ABAB
EMOJOO_62455	DonA	ABAB
EMOJOO_62460	DonA	ABAB
EMOJOO_62465	DonA	ABAB
EMOJOO_62480	DonA	ABAB
EMOJOO_624855	DonA	BA-ABAB
EMOJOO_62490	DonA	ABAB
EMOJOO_62505	DonA	ABAB
EMOJOO_62510	DonA	ABAB
EMOJOO_62515	DonA	ABAB
EMOJOO_62550	DonA	ABAB
EMOJOO_62560	DonA	ABAB
EMOJOO_62570	DonA	ABAB
EMOJOO_62600	DonA	ABAB
EMOJOO_633655	DonA	ABAB
EMOJOO_633660	DonA	ABAB
EMOJOO_633685	DonA	ABAB
EMOJOO_633690	DonA	ABAB
EMOJOO_638730	DonA	ABAB
EMOJOO_638780	DonA	ABAB
EMOJOO_638785	DonA	ABAB
EMOJOO_639115	DonA	BA-ABAB
EMOJOO_639130	DonA	ABAB
EMOJOO_639645	DonA	ABAB
EMOJOO_644155	DonA	ABAB
EMOJOO_644160	DonA	ABAB
EMOJOO_644195	DonA	ABAB
EMOJOO_646370	DonA	BA-ABAB
EMOJOO_646935	DonA	ABAB
EMOJOO_647395	DonA	ABAB
EMOJOO_647405	DonA	ABAB
EMOJOO_647415	DonA	ABAB
EMOJOO_647425	DonA	ABAB
EMOJOO_647450	DonA	ABAB
EMOJOO_649440	DonA	ABAB
EMOJOO_650730	DonA	ABAB
EMOJOO_651655	DonA	ABAB
EMOJOO_651660	DonA	ABAB
EMOJOO_651675	DonA	ABAB
EMOJOO_651680	DonA	ABAB
EMOJOO_651700	DonA	ABAB
EMOJOO_651705	DonA	ABAB
EMOJOO_651740	DonA	ABAB
EMOJOO_651780	DonA	ABAB
EMOJOO_651815	DonA	ABAB
EMOJOO_651825	DonA	ABAB
EMOJOO_652020	DonA	ABAB
EMOJOO_654210	DonA	ABAB
EMOJOO_654225	DonA	ABAB
EMOJOO_654240	DonA	ABAB
EMOJOO_655285	DonA	ABAB
EMOJOO_66040	DonA	ABAB
EMOJOO_66045	DonA	ABAB
EMOJOO_66060	DonA	ABAB
EMOJOO_66070	DonA	ABAB
EMOJOO_66100	DonA	ABAB
EMOJOO_661110	DonA	ABAB
EMOJOO_66125	DonA	ABAB
EMOJOO_66135	DonA	ABAB
EMOJOO_66140	DonA	ABAB
EMOJOO_66195	DonA	ABAB
EMOJOO_66255	DonA	ABAB
EMOJOO_66260	DonA	ABAB
EMOJOO_66295	DonA	ABAB
EMOJOO_663030	DonA	ABAB
EMOJOO_663045	DonA	ABAB
EMOJOO_66305	DonA	ABAB
EMOJOO_663050	DonA	ABAB
EMOJOO_663060	DonA	ABAB
EMOJOO_663065	DonA	ABAB
EMOJOO_663090	DonA	ABAB
EMOJOO_66340	DonA	ABAB
EMOJOO_66345	DonA	ABAB
EMOJOO_66350	DonA	ABAB
EMOJOO_66355	DonA	ABAB
EMOJOO_66380	DonA	ABAB
EMOJOO_66400	DonA	ABAB
EMOJOO_66420	DonA	ABAB
EMOJOO_66445	DonA	ABAB
EMOJOO_66450	DonA	ABAB
EMOJOO_66465	DonA	ABAB
EMOJOO_66470	DonA	ABAB
EMOJOO_66480	DonA	ABAB
EMOJOO_66485	DonA	ABAB
EMOJOO_66495	DonA	ABAB
EMOJOO_66500	DonA	ABAB
EMOJOO_66505	DonA	ABAB
EMOJOO_665160	DonA	BA-ABAB
EMOJOO_66520	DonA	ABAB
EMOJOO_66525	DonA	ABAB
EMOJOO_66530	DonA	ABAB
EMOJOO_66535	DonA	ABAB
EMOJOO_66570	DonA	ABAB
EMOJOO_66580	DonA	ABAB
EMOJOO_66585	DonA	ABAB
EMOJOO_66600	DonA	ABAB
EMOJOO_66625	DonA	ABAB
EMOJOO_666950	DonA	BA-ABAB
EMOJOO_667010	DonA	BA-ABAB
EMOJOO_66730	DonA	ABAB
EMOJOO_667405	DonA	ABAB
EMOJOO_667410	DonA	ABAB
EMOJOO_667415	DonA	ABAB
EMOJOO_667420	DonA	ABAB
EMOJOO_668045	DonA	BA-ABAB
EMOJOO_668875	DonA	ABAB
EMOJOO_668945	DonA	ABAB
EMOJOO_669680	DonA	BA-ABAB
EMOJOO_676510	DonA	ABAB
EMOJOO_676975	DonA	BA-ABAB
EMOJOO_677825	DonA	BA-ABAB
EMOJOO_685105	DonA	ABAB
EMOJOO_68640	DonA	BA-ABAB
EMOJOO_686635	DonA	ABAB
EMOJOO_686640	DonA	ABAB
EMOJOO_68670	DonA	ABAB
EMOJOO_689630	DonA	ABAB
EMOJOO_689635	DonA	ABAB
EMOJOO_689650	DonA	ABAB
EMOJOO_689665	DonA	ABAB
EMOJOO_68975	DonA	BA-ABAB
EMOJOO_69055	DonA	ABAB
EMOJOO_69090	DonA	ABAB
EMOJOO_69115	DonA	ABAB
EMOJOO_69335	DonA	ABAB
EMOJOO_693430	DonA	ABAB
EMOJOO_693435	DonA	ABAB
EMOJOO_693465	DonA	BA-ABAB
EMOJOO_69400	DonA	ABAB
EMOJOO_694635	DonA	BA-ABAB
EMOJOO_695335	DonA	ABAB
EMOJOO_69995	DonA	ABAB
EMOJOO_70235	DonA	BA-ABAB
EMOJOO_702975	DonA	ABAB
EMOJOO_70305	DonA	ABAB
EMOJOO_70365	DonA	BA-ABAB
EMOJOO_70415	DonA	ABAB
EMOJOO_70420	DonA	ABAB
EMOJOO_70460	DonA	ABAB
EMOJOO_70510	DonA	BA-ABAB
EMOJOO_70540	DonA	BA-ABAB
EMOJOO_70635	DonA	BA-ABAB
EMOJOO_711020	DonA	ABAB
EMOJOO_719950	DonA	ABAB
EMOJOO_719970	DonA	ABAB
EMOJOO_719980	DonA	ABAB
EMOJOO_723905	DonA	ABAB
EMOJOO_726270	DonA	ABAB
EMOJOO_728240	DonA	ABAB
EMOJOO_729385	DonA	ABAB
EMOJOO_729405	DonA	ABAB
EMOJOO_729420	DonA	ABAB
EMOJOO_733615	DonA	ABAB
EMOJOO_733730	DonA	BA-ABAB
EMOJOO_733765	DonA	ABAB
EMOJOO_733775	DonA	BA-ABAB
EMOJOO_733780	DonA	BA-ABAB
EMOJOO_734600	DonA	ABAB
EMOJOO_734610	DonA	ABAB
EMOJOO_734625	DonA	ABAB
EMOJOO_734660	DonA	ABAB
EMOJOO_736470	DonA	ABAB
EMOJOO_738050	DonA	ABAB
EMOJOO_740415	DonA	ABAB
EMOJOO_740435	DonA	ABAB
EMOJOO_740460	DonA	BA-ABAB
EMOJOO_748335	DonA	ABAB
EMOJOO_748945	DonA	ABAB
EMOJOO_748955	DonA	ABAB
EMOJOO_750745	DonA	BA-ABAB
EMOJOO_755125	DonA	ABAB
EMOJOO_755610	DonA	ABAB
EMOJOO_755625	DonA	ABAB
EMOJOO_755630	DonA	ABAB
EMOJOO_755635	DonA	ABAB
EMOJOO_756235	DonA	ABAB
EMOJOO_760385	DonA	ABAB
EMOJOO_760775	DonA	BA-ABAB
EMOJOO_760780	DonA	BA-ABAB
EMOJOO_761010	DonA	ABAB
EMOJOO_761025	DonA	ABAB
EMOJOO_761980	DonA	ABAB
EMOJOO_762010	DonA	ABAB
