Group,feature,n_detected,n_total,Donor,gene_id,order
AB,DonA__EMOJOO_624895,10,10,DonA,EMOJOO_624895,first
AB,DonA__EMOJOO_624900,10,10,DonA,EMOJOO_624900,first
AB,DonA__EMOJOO_62495,10,10,DonA,EMOJOO_62495,first
AB,DonA__EMOJOO_625165,10,10,DonA,EMOJOO_625165,first
AB,DonA__EMOJOO_62520,10,10,DonA,EMOJOO_62520,first
AB,DonA__EMOJOO_625210,10,10,DonA,EMOJOO_625210,first
AB,DonA__EMOJOO_625225,10,10,DonA,EMOJOO_625225,first
AB,DonA__EMOJOO_62525,10,10,DonA,EMOJOO_62525,first
AB,DonA__EMOJOO_62540,10,10,DonA,EMOJOO_62540,first
AB,DonA__EMOJOO_62545,10,10,DonA,EMOJOO_62545,first
AB,DonA__EMOJOO_62555,10,10,DonA,EMOJOO_62555,first
AB,DonA__EMOJOO_62565,10,10,DonA,EMOJOO_62565,first
AB,DonA__EMOJOO_62575,10,10,DonA,EMOJOO_62575,first
AB,DonA__EMOJOO_62580,10,10,DonA,EMOJOO_62580,first
AB,DonA__EMOJOO_62585,10,10,DonA,EMOJOO_62585,first
AB,DonA__EMOJOO_62590,10,10,DonA,EMOJOO_62590,first
AB,DonA__EMOJOO_62610,10,10,DonA,EMOJOO_62610,first
AB,DonA__EMOJOO_62620,10,10,DonA,EMOJOO_62620,first
AB,DonA__EMOJOO_62630,10,10,DonA,EMOJOO_62630,first
AB,DonA__EMOJOO_62635,10,10,DonA,EMOJOO_62635,first
AB,DonA__EMOJOO_62640,10,10,DonA,EMOJOO_62640,first
AB,DonA__EMOJOO_62645,10,10,DonA,EMOJOO_62645,first
AB,DonA__EMOJOO_62650,10,10,DonA,EMOJOO_62650,first
AB,DonA__EMOJOO_62655,10,10,DonA,EMOJOO_62655,first
AB,DonA__EMOJOO_62665,10,10,DonA,EMOJOO_62665,first
AB,DonA__EMOJOO_62670,10,10,DonA,EMOJOO_62670,first
AB,DonA__EMOJOO_62675,10,10,DonA,EMOJOO_62675,first
AB,DonA__EMOJOO_62680,10,10,DonA,EMOJOO_62680,first
AB,DonA__EMOJOO_62685,10,10,DonA,EMOJOO_62685,first
AB,DonA__EMOJOO_62690,10,10,DonA,EMOJOO_62690,first
AB,DonA__EMOJOO_62705,10,10,DonA,EMOJOO_62705,first
AB,DonA__EMOJOO_62710,10,10,DonA,EMOJOO_62710,first
AB,DonA__EMOJOO_62720,10,10,DonA,EMOJOO_62720,first
AB,DonA__EMOJOO_62740,10,10,DonA,EMOJOO_62740,first
AB,DonA__EMOJOO_62745,10,10,DonA,EMOJOO_62745,first
AB,DonA__EMOJOO_62750,10,10,DonA,EMOJOO_62750,first
AB,DonA__EMOJOO_62755,10,10,DonA,EMOJOO_62755,first
AB,DonA__EMOJOO_62760,10,10,DonA,EMOJOO_62760,first
AB,DonA__EMOJOO_62770,10,10,DonA,EMOJOO_62770,first
AB,DonA__EMOJOO_62790,10,10,DonA,EMOJOO_62790,first
AB,DonA__EMOJOO_628010,10,10,DonA,EMOJOO_628010,first
AB,DonA__EMOJOO_62805,10,10,DonA,EMOJOO_62805,first
AB,DonA__EMOJOO_62810,10,10,DonA,EMOJOO_62810,first
AB,DonA__EMOJOO_62825,10,10,DonA,EMOJOO_62825,first
AB,DonA__EMOJOO_62830,10,10,DonA,EMOJOO_62830,first
AB,DonA__EMOJOO_62835,10,10,DonA,EMOJOO_62835,first
AB,DonA__EMOJOO_62845,10,10,DonA,EMOJOO_62845,first
AB,DonA__EMOJOO_62850,10,10,DonA,EMOJOO_62850,first
AB,DonA__EMOJOO_62855,10,10,DonA,EMOJOO_62855,first
AB,DonA__EMOJOO_62860,10,10,DonA,EMOJOO_62860,first
AB,DonA__EMOJOO_62870,10,10,DonA,EMOJOO_62870,first
AB,DonA__EMOJOO_62875,10,10,DonA,EMOJOO_62875,first
AB,DonA__EMOJOO_62880,10,10,DonA,EMOJOO_62880,first
AB,DonA__EMOJOO_62900,10,10,DonA,EMOJOO_62900,first
AB,DonA__EMOJOO_62910,10,10,DonA,EMOJOO_62910,first
AB,DonA__EMOJOO_62925,10,10,DonA,EMOJOO_62925,first
AB,DonA__EMOJOO_62930,10,10,DonA,EMOJOO_62930,first
AB,DonA__EMOJOO_62935,10,10,DonA,EMOJOO_62935,first
AB,DonA__EMOJOO_62940,10,10,DonA,EMOJOO_62940,first
AB,DonA__EMOJOO_62950,10,10,DonA,EMOJOO_62950,first
AB,DonA__EMOJOO_62955,10,10,DonA,EMOJOO_62955,first
AB,DonA__EMOJOO_62960,10,10,DonA,EMOJOO_62960,first
AB,DonA__EMOJOO_62965,10,10,DonA,EMOJOO_62965,first
AB,DonA__EMOJOO_62970,10,10,DonA,EMOJOO_62970,first
AB,DonA__EMOJOO_62975,10,10,DonA,EMOJOO_62975,first
AB,DonA__EMOJOO_62985,10,10,DonA,EMOJOO_62985,first
AB,DonA__EMOJOO_62990,10,10,DonA,EMOJOO_62990,first
AB,DonA__EMOJOO_62995,10,10,DonA,EMOJOO_62995,first
AB,DonA__EMOJOO_63005,10,10,DonA,EMOJOO_63005,first
AB,DonA__EMOJOO_63010,10,10,DonA,EMOJOO_63010,first
AB,DonA__EMOJOO_63015,10,10,DonA,EMOJOO_63015,first
AB,DonA__EMOJOO_63020,10,10,DonA,EMOJOO_63020,first
AB,DonA__EMOJOO_63030,10,10,DonA,EMOJOO_63030,first
AB,DonA__EMOJOO_63040,10,10,DonA,EMOJOO_63040,first
AB,DonA__EMOJOO_63045,10,10,DonA,EMOJOO_63045,first
AB,DonA__EMOJOO_63055,10,10,DonA,EMOJOO_63055,first
AB,DonA__EMOJOO_63060,10,10,DonA,EMOJOO_63060,first
AB,DonA__EMOJOO_63065,10,10,DonA,EMOJOO_63065,first
AB,DonA__EMOJOO_63070,10,10,DonA,EMOJOO_63070,first
AB,DonA__EMOJOO_63075,10,10,DonA,EMOJOO_63075,first
AB,DonA__EMOJOO_63080,10,10,DonA,EMOJOO_63080,first
AB,DonA__EMOJOO_63085,10,10,DonA,EMOJOO_63085,first
AB,DonA__EMOJOO_63090,10,10,DonA,EMOJOO_63090,first
AB,DonA__EMOJOO_63100,10,10,DonA,EMOJOO_63100,first
AB,DonA__EMOJOO_63105,10,10,DonA,EMOJOO_63105,first
AB,DonA__EMOJOO_63110,10,10,DonA,EMOJOO_63110,first
AB,DonA__EMOJOO_63120,10,10,DonA,EMOJOO_63120,first
AB,DonA__EMOJOO_63145,10,10,DonA,EMOJOO_63145,first
AB,DonA__EMOJOO_63155,10,10,DonA,EMOJOO_63155,first
AB,DonA__EMOJOO_63160,10,10,DonA,EMOJOO_63160,first
AB,DonA__EMOJOO_63165,10,10,DonA,EMOJOO_63165,first
AB,DonA__EMOJOO_63170,10,10,DonA,EMOJOO_63170,first
AB,DonA__EMOJOO_63175,10,10,DonA,EMOJOO_63175,first
AB,DonA__EMOJOO_63190,10,10,DonA,EMOJOO_63190,first
AB,DonA__EMOJOO_63195,10,10,DonA,EMOJOO_63195,first
AB,DonA__EMOJOO_63200,10,10,DonA,EMOJOO_63200,first
AB,DonA__EMOJOO_63205,10,10,DonA,EMOJOO_63205,first
AB,DonA__EMOJOO_63210,10,10,DonA,EMOJOO_63210,first
AB,DonA__EMOJOO_63215,10,10,DonA,EMOJOO_63215,first
AB,DonA__EMOJOO_63220,10,10,DonA,EMOJOO_63220,first
AB,DonA__EMOJOO_63225,10,10,DonA,EMOJOO_63225,first
AB,DonA__EMOJOO_63270,10,10,DonA,EMOJOO_63270,first
AB,DonA__EMOJOO_633675,10,10,DonA,EMOJOO_633675,first
AB,DonA__EMOJOO_633695,10,10,DonA,EMOJOO_633695,first
AB,DonA__EMOJOO_634730,10,10,DonA,EMOJOO_634730,first
AB,DonA__EMOJOO_634760,10,10,DonA,EMOJOO_634760,first
AB,DonA__EMOJOO_634765,10,10,DonA,EMOJOO_634765,first
AB,DonA__EMOJOO_634775,10,10,DonA,EMOJOO_634775,first
AB,DonA__EMOJOO_634800,10,10,DonA,EMOJOO_634800,first
AB,DonA__EMOJOO_634815,10,10,DonA,EMOJOO_634815,first
AB,DonA__EMOJOO_63850,10,10,DonA,EMOJOO_63850,first
AB,DonA__EMOJOO_638755,10,10,DonA,EMOJOO_638755,first
AB,DonA__EMOJOO_638800,10,10,DonA,EMOJOO_638800,first
AB,DonA__EMOJOO_638805,10,10,DonA,EMOJOO_638805,first
AB,DonA__EMOJOO_638810,10,10,DonA,EMOJOO_638810,first
AB,DonA__EMOJOO_638815,10,10,DonA,EMOJOO_638815,first
AB,DonA__EMOJOO_639075,10,10,DonA,EMOJOO_639075,first
AB,DonA__EMOJOO_639080,10,10,DonA,EMOJOO_639080,first
AB,DonA__EMOJOO_639085,10,10,DonA,EMOJOO_639085,first
AB,DonA__EMOJOO_639090,10,10,DonA,EMOJOO_639090,first
AB,DonA__EMOJOO_639095,10,10,DonA,EMOJOO_639095,first
AB,DonA__EMOJOO_639100,10,10,DonA,EMOJOO_639100,first
AB,DonA__EMOJOO_639120,10,10,DonA,EMOJOO_639120,first
AB,DonA__EMOJOO_639125,10,10,DonA,EMOJOO_639125,first
AB,DonA__EMOJOO_639400,10,10,DonA,EMOJOO_639400,first
AB,DonA__EMOJOO_639405,10,10,DonA,EMOJOO_639405,first
AB,DonA__EMOJOO_639420,10,10,DonA,EMOJOO_639420,first
AB,DonA__EMOJOO_639430,10,10,DonA,EMOJOO_639430,first
AB,DonA__EMOJOO_639440,10,10,DonA,EMOJOO_639440,first
AB,DonA__EMOJOO_639445,10,10,DonA,EMOJOO_639445,first
AB,DonA__EMOJOO_639450,10,10,DonA,EMOJOO_639450,first
AB,DonA__EMOJOO_639455,10,10,DonA,EMOJOO_639455,first
AB,DonA__EMOJOO_639700,10,10,DonA,EMOJOO_639700,first
AB,DonA__EMOJOO_642100,10,10,DonA,EMOJOO_642100,first
AB,DonA__EMOJOO_642140,10,10,DonA,EMOJOO_642140,first
AB,DonA__EMOJOO_642160,10,10,DonA,EMOJOO_642160,first
AB,DonA__EMOJOO_642180,10,10,DonA,EMOJOO_642180,first
AB,DonA__EMOJOO_642205,10,10,DonA,EMOJOO_642205,first
AB,DonA__EMOJOO_642210,10,10,DonA,EMOJOO_642210,first
AB,DonA__EMOJOO_644165,10,10,DonA,EMOJOO_644165,first
AB,DonA__EMOJOO_644170,10,10,DonA,EMOJOO_644170,first
AB,DonA__EMOJOO_644185,10,10,DonA,EMOJOO_644185,first
AB,DonA__EMOJOO_644190,10,10,DonA,EMOJOO_644190,first
AB,DonA__EMOJOO_644200,10,10,DonA,EMOJOO_644200,first
AB,DonA__EMOJOO_644205,10,10,DonA,EMOJOO_644205,first
AB,DonA__EMOJOO_644215,10,10,DonA,EMOJOO_644215,first
AB,DonA__EMOJOO_644220,10,10,DonA,EMOJOO_644220,first
AB,DonA__EMOJOO_644225,10,10,DonA,EMOJOO_644225,first
AB,DonA__EMOJOO_644230,10,10,DonA,EMOJOO_644230,first
AB,DonA__EMOJOO_644235,10,10,DonA,EMOJOO_644235,first
AB,DonA__EMOJOO_645005,10,10,DonA,EMOJOO_645005,first
AB,DonA__EMOJOO_645020,10,10,DonA,EMOJOO_645020,first
AB,DonA__EMOJOO_645045,10,10,DonA,EMOJOO_645045,first
AB,DonA__EMOJOO_645055,10,10,DonA,EMOJOO_645055,first
AB,DonA__EMOJOO_645210,10,10,DonA,EMOJOO_645210,first
AB,DonA__EMOJOO_645230,10,10,DonA,EMOJOO_645230,first
AB,DonA__EMOJOO_64585,10,10,DonA,EMOJOO_64585,first
AB,DonA__EMOJOO_64630,10,10,DonA,EMOJOO_64630,first
AB,DonA__EMOJOO_64655,10,10,DonA,EMOJOO_64655,first
AB,DonA__EMOJOO_64660,10,10,DonA,EMOJOO_64660,first
AB,DonA__EMOJOO_646605,10,10,DonA,EMOJOO_646605,first
AB,DonA__EMOJOO_646615,10,10,DonA,EMOJOO_646615,first
AB,DonA__EMOJOO_646650,10,10,DonA,EMOJOO_646650,first
AB,DonA__EMOJOO_64670,10,10,DonA,EMOJOO_64670,first
AB,DonA__EMOJOO_64675,10,10,DonA,EMOJOO_64675,first
AB,DonA__EMOJOO_64710,10,10,DonA,EMOJOO_64710,first
AB,DonA__EMOJOO_64720,10,10,DonA,EMOJOO_64720,first
AB,DonA__EMOJOO_647200,10,10,DonA,EMOJOO_647200,first
AB,DonA__EMOJOO_64735,10,10,DonA,EMOJOO_64735,first
AB,DonA__EMOJOO_647375,10,10,DonA,EMOJOO_647375,first
AB,DonA__EMOJOO_647385,10,10,DonA,EMOJOO_647385,first
AB,DonA__EMOJOO_647390,10,10,DonA,EMOJOO_647390,first
AB,DonA__EMOJOO_647410,10,10,DonA,EMOJOO_647410,first
AB,DonA__EMOJOO_647435,10,10,DonA,EMOJOO_647435,first
AB,DonA__EMOJOO_647440,10,10,DonA,EMOJOO_647440,first
AB,DonA__EMOJOO_64850,10,10,DonA,EMOJOO_64850,first
AB,DonA__EMOJOO_64960,10,10,DonA,EMOJOO_64960,first
AB,DonA__EMOJOO_64965,10,10,DonA,EMOJOO_64965,first
AB,DonA__EMOJOO_64975,10,10,DonA,EMOJOO_64975,first
AB,DonA__EMOJOO_65000,10,10,DonA,EMOJOO_65000,first
AB,DonA__EMOJOO_65010,10,10,DonA,EMOJOO_65010,first
AB,DonA__EMOJOO_65055,10,10,DonA,EMOJOO_65055,first
AB,DonA__EMOJOO_650695,10,10,DonA,EMOJOO_650695,first
AB,DonA__EMOJOO_650720,10,10,DonA,EMOJOO_650720,first
AB,DonA__EMOJOO_650725,10,10,DonA,EMOJOO_650725,first
AB,DonA__EMOJOO_650745,10,10,DonA,EMOJOO_650745,first
AB,DonA__EMOJOO_650755,10,10,DonA,EMOJOO_650755,first
AB,DonA__EMOJOO_65135,10,10,DonA,EMOJOO_65135,first
AB,DonA__EMOJOO_651635,10,10,DonA,EMOJOO_651635,first
AB,DonA__EMOJOO_651640,10,10,DonA,EMOJOO_651640,first
AB,DonA__EMOJOO_651645,10,10,DonA,EMOJOO_651645,first
AB,DonA__EMOJOO_651650,10,10,DonA,EMOJOO_651650,first
AB,DonA__EMOJOO_651670,10,10,DonA,EMOJOO_651670,first
AB,DonA__EMOJOO_651685,10,10,DonA,EMOJOO_651685,first
AB,DonA__EMOJOO_651690,10,10,DonA,EMOJOO_651690,first
AB,DonA__EMOJOO_651695,10,10,DonA,EMOJOO_651695,first
AB,DonA__EMOJOO_651720,10,10,DonA,EMOJOO_651720,first
AB,DonA__EMOJOO_651750,10,10,DonA,EMOJOO_651750,first
AB,DonA__EMOJOO_651755,10,10,DonA,EMOJOO_651755,first
AB,DonA__EMOJOO_651760,10,10,DonA,EMOJOO_651760,first
AB,DonA__EMOJOO_651765,10,10,DonA,EMOJOO_651765,first
AB,DonA__EMOJOO_651770,10,10,DonA,EMOJOO_651770,first
AB,DonA__EMOJOO_651785,10,10,DonA,EMOJOO_651785,first
AB,DonA__EMOJOO_651790,10,10,DonA,EMOJOO_651790,first
AB,DonA__EMOJOO_651805,10,10,DonA,EMOJOO_651805,first
AB,DonA__EMOJOO_651820,10,10,DonA,EMOJOO_651820,first
AB,DonA__EMOJOO_652030,10,10,DonA,EMOJOO_652030,first
AB,DonA__EMOJOO_652095,10,10,DonA,EMOJOO_652095,first
AB,DonA__EMOJOO_65215,10,10,DonA,EMOJOO_65215,first
AB,DonA__EMOJOO_65240,10,10,DonA,EMOJOO_65240,first
AB,DonA__EMOJOO_65260,10,10,DonA,EMOJOO_65260,first
AB,DonA__EMOJOO_65265,10,10,DonA,EMOJOO_65265,first
AB,DonA__EMOJOO_65280,10,10,DonA,EMOJOO_65280,first
AB,DonA__EMOJOO_652885,10,10,DonA,EMOJOO_652885,first
AB,DonA__EMOJOO_65330,10,10,DonA,EMOJOO_65330,first
AB,DonA__EMOJOO_65390,10,10,DonA,EMOJOO_65390,first
AB,DonA__EMOJOO_654235,10,10,DonA,EMOJOO_654235,first
AB,DonA__EMOJOO_654245,10,10,DonA,EMOJOO_654245,first
AB,DonA__EMOJOO_654430,10,10,DonA,EMOJOO_654430,first
AB,DonA__EMOJOO_654495,10,10,DonA,EMOJOO_654495,first
AB,DonA__EMOJOO_655275,10,10,DonA,EMOJOO_655275,first
AB,DonA__EMOJOO_655280,10,10,DonA,EMOJOO_655280,first
AB,DonA__EMOJOO_655290,10,10,DonA,EMOJOO_655290,first
AB,DonA__EMOJOO_655295,10,10,DonA,EMOJOO_655295,first
AB,DonA__EMOJOO_655300,10,10,DonA,EMOJOO_655300,first
AB,DonA__EMOJOO_655305,10,10,DonA,EMOJOO_655305,first
AB,DonA__EMOJOO_655310,10,10,DonA,EMOJOO_655310,first
AB,DonA__EMOJOO_655315,10,10,DonA,EMOJOO_655315,first
AB,DonA__EMOJOO_655320,10,10,DonA,EMOJOO_655320,first
AB,DonA__EMOJOO_655330,10,10,DonA,EMOJOO_655330,first
AB,DonA__EMOJOO_655335,10,10,DonA,EMOJOO_655335,first
AB,DonA__EMOJOO_655340,10,10,DonA,EMOJOO_655340,first
AB,DonA__EMOJOO_655345,10,10,DonA,EMOJOO_655345,first
AB,DonA__EMOJOO_655350,10,10,DonA,EMOJOO_655350,first
AB,DonA__EMOJOO_655355,10,10,DonA,EMOJOO_655355,first
AB,DonA__EMOJOO_655360,10,10,DonA,EMOJOO_655360,first
AB,DonA__EMOJOO_655365,10,10,DonA,EMOJOO_655365,first
AB,DonA__EMOJOO_655370,10,10,DonA,EMOJOO_655370,first
AB,DonA__EMOJOO_655635,10,10,DonA,EMOJOO_655635,first
AB,DonA__EMOJOO_655640,10,10,DonA,EMOJOO_655640,first
AB,DonA__EMOJOO_655655,10,10,DonA,EMOJOO_655655,first
AB,DonA__EMOJOO_655660,10,10,DonA,EMOJOO_655660,first
AB,DonA__EMOJOO_655665,10,10,DonA,EMOJOO_655665,first
AB,DonA__EMOJOO_655670,10,10,DonA,EMOJOO_655670,first
AB,DonA__EMOJOO_655680,10,10,DonA,EMOJOO_655680,first
AB,DonA__EMOJOO_655685,10,10,DonA,EMOJOO_655685,first
AB,DonA__EMOJOO_655690,10,10,DonA,EMOJOO_655690,first
AB,DonA__EMOJOO_655700,10,10,DonA,EMOJOO_655700,first
AB,DonA__EMOJOO_657705,10,10,DonA,EMOJOO_657705,first
AB,DonA__EMOJOO_657725,10,10,DonA,EMOJOO_657725,first
AB,DonA__EMOJOO_657730,10,10,DonA,EMOJOO_657730,first
AB,DonA__EMOJOO_657740,10,10,DonA,EMOJOO_657740,first
AB,DonA__EMOJOO_657745,10,10,DonA,EMOJOO_657745,first
AB,DonA__EMOJOO_657750,10,10,DonA,EMOJOO_657750,first
AB,DonA__EMOJOO_657755,10,10,DonA,EMOJOO_657755,first
AB,DonA__EMOJOO_657760,10,10,DonA,EMOJOO_657760,first
AB,DonA__EMOJOO_657765,10,10,DonA,EMOJOO_657765,first
AB,DonA__EMOJOO_657775,10,10,DonA,EMOJOO_657775,first
AB,DonA__EMOJOO_657780,10,10,DonA,EMOJOO_657780,first
AB,DonA__EMOJOO_657785,10,10,DonA,EMOJOO_657785,first
AB,DonA__EMOJOO_658445,10,10,DonA,EMOJOO_658445,first
AB,DonA__EMOJOO_660030,10,10,DonA,EMOJOO_660030,first
AB,DonA__EMOJOO_66055,10,10,DonA,EMOJOO_66055,first
AB,DonA__EMOJOO_66065,10,10,DonA,EMOJOO_66065,first
AB,DonA__EMOJOO_66085,10,10,DonA,EMOJOO_66085,first
AB,DonA__EMOJOO_66090,10,10,DonA,EMOJOO_66090,first
AB,DonA__EMOJOO_66105,10,10,DonA,EMOJOO_66105,first
AB,DonA__EMOJOO_66110,10,10,DonA,EMOJOO_66110,first
AB,DonA__EMOJOO_66120,10,10,DonA,EMOJOO_66120,first
AB,DonA__EMOJOO_66150,10,10,DonA,EMOJOO_66150,first
AB,DonA__EMOJOO_66175,10,10,DonA,EMOJOO_66175,first
AB,DonA__EMOJOO_66190,10,10,DonA,EMOJOO_66190,first
AB,DonA__EMOJOO_66200,10,10,DonA,EMOJOO_66200,first
AB,DonA__EMOJOO_66205,10,10,DonA,EMOJOO_66205,first
AB,DonA__EMOJOO_66210,10,10,DonA,EMOJOO_66210,first
AB,DonA__EMOJOO_66215,10,10,DonA,EMOJOO_66215,first
AB,DonA__EMOJOO_66220,10,10,DonA,EMOJOO_66220,first
AB,DonA__EMOJOO_66230,10,10,DonA,EMOJOO_66230,first
AB,DonA__EMOJOO_66235,10,10,DonA,EMOJOO_66235,first
AB,DonA__EMOJOO_66240,10,10,DonA,EMOJOO_66240,first
AB,DonA__EMOJOO_66245,10,10,DonA,EMOJOO_66245,first
AB,DonA__EMOJOO_662520,10,10,DonA,EMOJOO_662520,first
AB,DonA__EMOJOO_66265,10,10,DonA,EMOJOO_66265,first
AB,DonA__EMOJOO_66270,10,10,DonA,EMOJOO_66270,first
AB,DonA__EMOJOO_66275,10,10,DonA,EMOJOO_66275,first
AB,DonA__EMOJOO_66280,10,10,DonA,EMOJOO_66280,first
AB,DonA__EMOJOO_66290,10,10,DonA,EMOJOO_66290,first
AB,DonA__EMOJOO_66300,10,10,DonA,EMOJOO_66300,first
AB,DonA__EMOJOO_663040,10,10,DonA,EMOJOO_663040,first
AB,DonA__EMOJOO_663070,10,10,DonA,EMOJOO_663070,first
AB,DonA__EMOJOO_663075,10,10,DonA,EMOJOO_663075,first
AB,DonA__EMOJOO_663080,10,10,DonA,EMOJOO_663080,first
AB,DonA__EMOJOO_663085,10,10,DonA,EMOJOO_663085,first
AB,DonA__EMOJOO_66310,10,10,DonA,EMOJOO_66310,first
AB,DonA__EMOJOO_663100,10,10,DonA,EMOJOO_663100,first
AB,DonA__EMOJOO_66325,10,10,DonA,EMOJOO_66325,first
AB,DonA__EMOJOO_66335,10,10,DonA,EMOJOO_66335,first
AB,DonA__EMOJOO_66360,10,10,DonA,EMOJOO_66360,first
AB,DonA__EMOJOO_66365,10,10,DonA,EMOJOO_66365,first
AB,DonA__EMOJOO_66370,10,10,DonA,EMOJOO_66370,first
AB,DonA__EMOJOO_66385,10,10,DonA,EMOJOO_66385,first
AB,DonA__EMOJOO_66390,10,10,DonA,EMOJOO_66390,first
AB,DonA__EMOJOO_66415,10,10,DonA,EMOJOO_66415,first
AB,DonA__EMOJOO_66425,10,10,DonA,EMOJOO_66425,first
AB,DonA__EMOJOO_66430,10,10,DonA,EMOJOO_66430,first
AB,DonA__EMOJOO_66435,10,10,DonA,EMOJOO_66435,first
AB,DonA__EMOJOO_66440,10,10,DonA,EMOJOO_66440,first
AB,DonA__EMOJOO_66455,10,10,DonA,EMOJOO_66455,first
AB,DonA__EMOJOO_66460,10,10,DonA,EMOJOO_66460,first
AB,DonA__EMOJOO_66510,10,10,DonA,EMOJOO_66510,first
AB,DonA__EMOJOO_665125,10,10,DonA,EMOJOO_665125,first
AB,DonA__EMOJOO_665130,10,10,DonA,EMOJOO_665130,first
AB,DonA__EMOJOO_665135,10,10,DonA,EMOJOO_665135,first
AB,DonA__EMOJOO_665140,10,10,DonA,EMOJOO_665140,first
AB,DonA__EMOJOO_665145,10,10,DonA,EMOJOO_665145,first
AB,DonA__EMOJOO_665150,10,10,DonA,EMOJOO_665150,first
AB,DonA__EMOJOO_665155,10,10,DonA,EMOJOO_665155,first
AB,DonA__EMOJOO_665165,10,10,DonA,EMOJOO_665165,first
AB,DonA__EMOJOO_665170,10,10,DonA,EMOJOO_665170,first
AB,DonA__EMOJOO_665175,10,10,DonA,EMOJOO_665175,first
AB,DonA__EMOJOO_665180,10,10,DonA,EMOJOO_665180,first
AB,DonA__EMOJOO_665185,10,10,DonA,EMOJOO_665185,first
AB,DonA__EMOJOO_665195,10,10,DonA,EMOJOO_665195,first
AB,DonA__EMOJOO_665200,10,10,DonA,EMOJOO_665200,first
AB,DonA__EMOJOO_665205,10,10,DonA,EMOJOO_665205,first
AB,DonA__EMOJOO_665210,10,10,DonA,EMOJOO_665210,first
AB,DonA__EMOJOO_665215,10,10,DonA,EMOJOO_665215,first
AB,DonA__EMOJOO_665290,10,10,DonA,EMOJOO_665290,first
AB,DonA__EMOJOO_66540,10,10,DonA,EMOJOO_66540,first
AB,DonA__EMOJOO_66550,10,10,DonA,EMOJOO_66550,first
AB,DonA__EMOJOO_66595,10,10,DonA,EMOJOO_66595,first
AB,DonA__EMOJOO_66605,10,10,DonA,EMOJOO_66605,first
AB,DonA__EMOJOO_66610,10,10,DonA,EMOJOO_66610,first
AB,DonA__EMOJOO_66615,10,10,DonA,EMOJOO_66615,first
AB,DonA__EMOJOO_66620,10,10,DonA,EMOJOO_66620,first
AB,DonA__EMOJOO_66630,10,10,DonA,EMOJOO_66630,first
AB,DonA__EMOJOO_66640,10,10,DonA,EMOJOO_66640,first
AB,DonA__EMOJOO_66645,10,10,DonA,EMOJOO_66645,first
AB,DonA__EMOJOO_66650,10,10,DonA,EMOJOO_66650,first
AB,DonA__EMOJOO_66655,10,10,DonA,EMOJOO_66655,first
AB,DonA__EMOJOO_66660,10,10,DonA,EMOJOO_66660,first
AB,DonA__EMOJOO_66665,10,10,DonA,EMOJOO_66665,first
AB,DonA__EMOJOO_66670,10,10,DonA,EMOJOO_66670,first
AB,DonA__EMOJOO_666710,10,10,DonA,EMOJOO_666710,first
AB,DonA__EMOJOO_666715,10,10,DonA,EMOJOO_666715,first
AB,DonA__EMOJOO_66675,10,10,DonA,EMOJOO_66675,first
AB,DonA__EMOJOO_66690,10,10,DonA,EMOJOO_66690,first
AB,DonA__EMOJOO_666930,10,10,DonA,EMOJOO_666930,first
AB,DonA__EMOJOO_666935,10,10,DonA,EMOJOO_666935,first
AB,DonA__EMOJOO_666940,10,10,DonA,EMOJOO_666940,first
AB,DonA__EMOJOO_666960,10,10,DonA,EMOJOO_666960,first
AB,DonA__EMOJOO_666990,10,10,DonA,EMOJOO_666990,first
AB,DonA__EMOJOO_667000,10,10,DonA,EMOJOO_667000,first
AB,DonA__EMOJOO_667005,10,10,DonA,EMOJOO_667005,first
AB,DonA__EMOJOO_66725,10,10,DonA,EMOJOO_66725,first
AB,DonA__EMOJOO_667375,10,10,DonA,EMOJOO_667375,first
AB,DonA__EMOJOO_667395,10,10,DonA,EMOJOO_667395,first
AB,DonA__EMOJOO_667430,10,10,DonA,EMOJOO_667430,first
AB,DonA__EMOJOO_667440,10,10,DonA,EMOJOO_667440,first
AB,DonA__EMOJOO_667460,10,10,DonA,EMOJOO_667460,first
AB,DonA__EMOJOO_668040,10,10,DonA,EMOJOO_668040,first
AB,DonA__EMOJOO_668155,10,10,DonA,EMOJOO_668155,first
AB,DonA__EMOJOO_668165,10,10,DonA,EMOJOO_668165,first
AB,DonA__EMOJOO_66855,10,10,DonA,EMOJOO_66855,first
AB,DonA__EMOJOO_668805,10,10,DonA,EMOJOO_668805,first
AB,DonA__EMOJOO_66935,10,10,DonA,EMOJOO_66935,first
AB,DonA__EMOJOO_669660,10,10,DonA,EMOJOO_669660,first
AB,DonA__EMOJOO_669665,10,10,DonA,EMOJOO_669665,first
AB,DonA__EMOJOO_669670,10,10,DonA,EMOJOO_669670,first
AB,DonA__EMOJOO_669675,10,10,DonA,EMOJOO_669675,first
AB,DonA__EMOJOO_669685,10,10,DonA,EMOJOO_669685,first
AB,DonA__EMOJOO_669690,10,10,DonA,EMOJOO_669690,first
AB,DonA__EMOJOO_669695,10,10,DonA,EMOJOO_669695,first
AB,DonA__EMOJOO_669700,10,10,DonA,EMOJOO_669700,first
AB,DonA__EMOJOO_669705,10,10,DonA,EMOJOO_669705,first
AB,DonA__EMOJOO_669710,10,10,DonA,EMOJOO_669710,first
AB,DonA__EMOJOO_669715,10,10,DonA,EMOJOO_669715,first
